,incident_date,breed,age,gender,spay_neuter_status,borough,zip_code
9312,2021-02-24,maltese,8.0,M,True,Manhattan,10065
9313,2021-02-24,unknown,12.0,M,True,Manhattan,10065
9314,2021-02-24,mixed breed,2.0,M,False,Brooklyn,11223
9315,2021-02-25,pit bull,7.0,M,False,Brooklyn,11211
9316,2021-02-25,aussie x,1.0,M,True,Brooklyn,11211
9317,2021-02-25,american eskimo,4.0,M,True,Bronx,10467
9318,2021-02-25,sheperd mix,7.0,M,True,Manhattan,10012
9319,2021-02-26,retriever x,9.0,F,True,Brooklyn,11217
9320,2021-02-27,,7.0,M,False,Bronx,10467
9321,2021-02-27,yorkie/shih tzu x,4.0,M,False,Brooklyn,11211
9322,2021-03-01,"poodle, standard",0.0,F,False,Queens,11361
9323,2021-03-03,yorkshire terrier,8.0,M,False,Queens,11369
9324,2021-03-04,"bull dog, english",5.0,M,False,Brooklyn,11225
9325,2021-03-04,bichon frise,6.0,M,True,Queens,11369
9326,2021-03-04,mixed breed,0.0,M,False,Bronx,10457
9327,2021-03-05,chow chow,14.0,M,True,Manhattan,10021
9328,2021-03-05,shiba inu,0.0,M,False,Queens,11373
9329,2021-03-05,american bully,1.0,M,True,Queens,11415
9330,2021-03-05,yorkshire terrier,4.0,M,False,Queens,11106
9331,2021-03-08,american pit bull terrier/pit bull,5.0,M,True,Brooklyn,11224
9332,2021-03-08,unknown,4.0,M,False,Bronx,10467
9333,2021-03-09,pit bull,3.0,F,False,Bronx,10451
9334,2021-03-09,cane corso,5.0,M,False,Bronx,10469
9335,2021-03-09,pit bull,2.0,F,False,Manhattan,10065
9336,2021-03-10,maltese,9.0,M,True,Manhattan,
9337,2021-03-10,mixed,4.0,M,False,Brooklyn,11208
9338,2021-03-11,boston terrier,5.0,M,True,Bronx,10469
9339,2021-03-11,pit bull,7.0,M,False,Staten Island,10314
9340,2021-03-11,"bull dog, english",2.0,M,True,Manhattan,10002
9341,2021-03-12,pitbull mix,4.0,F,True,Manhattan,10013
9342,2021-03-12,"collie, border",5.0,F,False,Manhattan,
9343,2021-03-12,pekingese,7.0,M,True,Queens,11102
9344,2021-03-12,bull dog,3.0,M,False,Staten Island,10305
9345,2021-03-12,american pit bull mix / pit bull mix,7.0,F,True,Queens,11694
9346,2021-03-12,basenji,15.0,F,True,Manhattan,10065
9347,2021-03-14,"bull dog, french",7.0,M,True,Manhattan,
9348,2021-03-14,bull terrier,1.0,M,False,Bronx,10463
9349,2021-03-14,malti-poo mix,0.0,F,False,Queens,11364
9350,2021-03-16,american bully,1.0,M,True,Brooklyn,11207
9351,2021-03-16,beagle,15.0,M,False,Queens,11377
9352,2021-03-16,pit bull,3.0,M,False,Queens,11412
9353,2021-03-17,german shepherd,4.0,F,False,Queens,11373
9354,2021-03-17,miniature pinscher,14.0,M,True,Manhattan,10065
9355,2021-03-17,boston terrier,4.0,M,True,Queens,11373
9356,2021-03-17,yorkie / shih tzu,0.0,M,False,Queens,11435
9357,2021-03-18,poodle x,9.0,M,True,Brooklyn,11238
9358,2021-03-18,schnauzer,2.0,F,False,Manhattan,10027
9359,2021-03-18,yorkshire terrier,9.0,M,False,Queens,11411
9360,2021-03-18,yorkshire terrier,8.0,M,False,Queens,11379
9361,2021-03-20,pit bull mix,1.0,F,True,Brooklyn,
9362,2021-03-21,american pit bull mix / pit bull mix,11.0,M,False,Bronx,10459
9363,2021-03-22,saint bernard,3.0,M,False,Bronx,10466
9364,2021-03-22,"poodle, toy",1.0,M,True,Manhattan,10128
9365,2021-03-22,american pit bull mix / pit bull mix,0.0,M,False,Queens,11385
9366,2021-03-22,boxer,1.0,M,True,Staten Island,10303
9367,2021-03-22,mixed/other,1.0,M,False,Bronx,10455
9368,2021-03-22,shih tzu,3.0,M,False,Manhattan,10033
9369,2021-03-23,german shepherd,3.0,F,False,Queens,11102
9370,2021-03-23,husky x,0.0,M,True,Brooklyn,11222
9371,2021-03-24,mixed breed,8.0,M,False,Brooklyn,11237
9372,2021-03-25,shiba inu,1.0,M,True,Queens,11354
9373,2021-03-25,pit bull,6.0,F,True,Brooklyn,11234
9374,2021-03-25,yorkshire terrier,7.0,M,False,Queens,11412
9375,2021-03-25,scottish terrier,6.0,F,False,Brooklyn,11212
9376,2021-03-25,unknown,5.0,M,False,Manhattan,
9377,2021-03-26,mini american husky,3.0,M,True,Brooklyn,11232
9378,2021-03-26,maltese,12.0,M,True,Bronx,10466
9379,2021-03-26,pit bull,4.0,F,False,Queens,
9380,2021-03-28,mixed/other,2.0,M,False,Bronx,10458
9381,2021-03-29,pit bull,2.0,M,False,Queens,11435
9382,2021-03-29,"schnauzer, miniature",4.0,F,True,Queens,11374
9383,2021-03-29,mini saint berdoodle mix,1.0,M,True,Queens,11368
9384,2021-03-29,german shepherd crossbreed,6.0,M,True,Queens,
9385,2021-03-29,chow chow,5.0,M,False,Queens,11385
9386,2021-03-30,medium mixed breed,1.0,M,False,Bronx,10459
9387,2021-03-31,mixed breed,2.0,M,False,Brooklyn,11218
9388,2021-03-31,mixed,7.0,M,False,Queens,11429
9389,2021-03-31,unknown,5.0,F,False,Manhattan,10039
9390,2021-03-31,unknown,4.0,F,False,Manhattan,10029
9391,2021-03-31,bull terrier,2.0,F,True,Queens,11101
9392,2021-04-01,scottish terrier,6.0,F,False,Brooklyn,11207
9393,2021-04-01,pit bull,4.0,M,False,Bronx,10473
9394,2021-04-02,german shepherd,0.0,M,False,Queens,11423
9395,2021-04-02,shih tzu,11.0,M,True,Brooklyn,11210
9396,2021-04-03,labrador mix,2.0,F,True,Manhattan,10033
9397,2021-04-03,bull dog,7.0,M,False,Queens,11374
9398,2021-04-04,"poodle, toy",4.0,F,True,Queens,11364
9399,2021-04-04,pit bull,1.0,M,False,Queens,11434
9400,2021-04-05,rhodesian ridgeback,1.0,M,False,Staten Island,10304
9401,2021-04-05,jack russ,1.0,F,False,Queens,11356
9402,2021-04-05,maltese,6.0,M,True,Manhattan,10009
9403,2021-04-07,"shar-pei, chinese",1.0,M,False,Manhattan,
9404,2021-04-07,pit bull,4.0,M,False,Bronx,
9405,2021-04-09,pit bull / labrador mix,9.0,M,True,Queens,11385
9406,2021-04-09,pit bull / labrador mix,9.0,M,True,Queens,11385
9407,2021-04-09,american bully / pit bull,6.0,F,False,Queens,
9408,2021-04-10,american staffordshire terrier,1.0,F,False,Manhattan,10026
9409,2021-04-10,american staffordshire terrier,1.0,F,False,Manhattan,10026
9410,2021-04-10,"shar-pei, chinese",2.0,F,False,Queens,11374
9411,2021-04-10,husky mix,6.0,F,True,Queens,11105
9412,2021-04-11,american pit bull mix / pit bull mix,4.0,M,False,Queens,
9413,2021-04-11,unknown,1.0,M,False,Manhattan,10003
9414,2021-04-11,unknown,7.0,M,True,Manhattan,10017
9415,2021-04-11,german shepard,1.0,F,False,Staten Island,
9416,2021-04-12,german shepherd crossbreed,1.0,M,False,Bronx,10457
9417,2021-04-12,pit bull,7.0,F,False,Bronx,10466
9418,2021-04-12,german shepherd crossbreed,3.0,M,True,Queens,11372
9419,2021-04-12,unknown,7.0,M,True,Manhattan,10017
9420,2021-04-13,terrier x,2.0,F,True,Brooklyn,11216
9421,2021-04-13,pit bull,7.0,F,True,Queens,11385
9422,2021-04-13,cocker spaniel,160.0,F,False,Bronx,10453
9423,2021-04-13,mixed,7.0,F,True,Queens,11370
9424,2021-04-13,pit bull,2.0,M,False,Manhattan,
9425,2021-04-15,mastiff,1.0,M,False,Manhattan,10009
9426,2021-04-15,shihtzu-poodle mix,5.0,M,False,Manhattan,10029
9427,2021-04-16,labrador retriever crossbreed,4.0,M,True,Brooklyn,11218
9428,2021-04-16,mixed breed,4.0,F,False,Brooklyn,11208
9429,2021-04-16,mixed,4.0,M,False,Queens,11369
9430,2021-04-16,mixed,6.0,F,False,Queens,11369
9431,2021-04-17,airedale terrier,2.0,M,False,Queens,11368
9432,2021-04-17,cattle dog mix,6.0,M,True,Brooklyn,11215
9433,2021-04-17,pit bull,3.0,M,False,Queens,11001
9434,2021-04-18,chihuahua/terrier mix,11.0,M,True,Manhattan,
9435,2021-04-19,mixed breed,11.0,M,False,Brooklyn,11224
9436,2021-04-19,pit bull,1.0,M,False,Manhattan,10128
9437,2021-04-19,pit bull,5.0,M,True,Queens,11378
9438,2021-04-19,large mix breed,3.0,F,False,Bronx,10462
9439,2021-04-20,rottweiler,12.0,M,True,Queens,11418
9440,2021-04-20,chihuahua,5.0,M,True,Manhattan,10128
9441,2021-04-20,labrador retriever crossbreed,3.0,M,True,Bronx,10461
9442,2021-04-20,pit bull,8.0,M,False,Bronx,
9443,2021-04-21,medium mixed breed,1.0,M,False,Bronx,10466
9444,2021-04-21,mixed,1.0,M,False,Brooklyn,11212
9445,2021-04-21,labradoodle,6.0,M,True,Brooklyn,11218
9446,2021-04-21,pitbull mix,9.0,F,True,Manhattan,10035
9447,2021-04-21,chow chow,1.0,M,True,Queens,11368
9448,2021-04-21,yorkshire terrier,0.0,F,False,Queens,11354
9449,2021-04-21,maltese,11.0,M,True,Brooklyn,11215
9450,2021-04-22,mixed,6.0,M,True,Brooklyn,11208
9451,2021-04-23,"coonhound, black and tan",12.0,M,True,Manhattan,10075
9452,2021-04-24,american pit bull terrier/pit bull,6.0,F,True,Brooklyn,11216
9453,2021-04-24,shiba inu,1.0,M,False,Bronx,10473
9454,2021-04-25,"pointer, german shorthaired",1.0,M,False,Queens,11357
9455,2021-04-25,large mixed breed,4.0,M,False,Staten Island,10309
9456,2021-04-25,rat terrier,13.0,F,True,Brooklyn,11223
9457,2021-04-25,german shepherd,4.0,F,False,Queens,
9458,2021-04-25,american pit bull mix / pit bull mix,4.0,F,True,Brooklyn,11218
9459,2021-04-26,"bull dog, french",9.0,F,True,Manhattan,10065
9460,2021-04-27,golden retriever,2.0,F,True,Queens,11419
9461,2021-04-28,corgi,0.0,M,False,Queens,11101
9462,2021-04-28,poodle,6.0,M,True,Manhattan,10128
9463,2021-04-29,pit bull,2.0,M,False,Bronx,10457
9464,2021-04-29,australian shepherd,8.0,F,True,Manhattan,10016
9465,2021-04-30,chihuahua,3.0,M,True,Queens,11385
9466,2021-05-01,pit bull,7.0,M,True,Queens,11356
9467,2021-05-01,chihuahua,4.0,M,False,Bronx,10463
9468,2021-05-01,american pit/labrador retriever x,1.0,M,True,Brooklyn,11205
9469,2021-05-02,chow chow,8.0,M,True,Queens,
9470,2021-05-02,australian sheperd mix,6.0,M,True,Manhattan,
9471,2021-05-02,pit bull,6.0,M,False,Bronx,10465
9472,2021-05-02,yorkshire terrier,3.0,M,False,Queens,11368
9473,2021-05-03,american eskimo,8.0,M,True,Queens,11368
9474,2021-05-03,cock-a-poo,1.0,M,False,Brooklyn,11226
9475,2021-05-03,bull dog mix,2.0,M,True,Queens,
9476,2021-05-03,german shepherd,2.0,M,True,Manhattan,10021
9477,2021-05-03,yorkshire terrier,9.0,M,False,Brooklyn,11236
9478,2021-05-04,poodle mix,4.0,M,True,Queens,11377
9479,2021-05-04,beagle,2.0,M,False,Brooklyn,11221
9480,2021-05-05,chihuahua mix,9.0,F,True,Manhattan,10065
9481,2021-05-05,golden retriever,1.0,M,False,Manhattan,10029
9482,2021-05-05,mixed shepard,1.0,M,True,Manhattan,
9483,2021-05-07,labrador mix,2.0,F,True,Manhattan,
9484,2021-05-07,dachsund mix,4.0,M,True,Brooklyn,11217
9485,2021-05-07,german shepherd,3.0,M,True,Queens,11361
9486,2021-05-07,mixed breed,0.0,F,False,Brooklyn,11226
9487,2021-05-08,boxer / pit bull mix,1.0,M,False,Queens,11434
9488,2021-05-08,cocker spaniel,4.0,M,False,Manhattan,
9489,2021-05-08,siberian husky,5.0,F,False,Bronx,10473
9490,2021-05-08,unknown,9.0,F,True,Manhattan,
9491,2021-05-08,american staffordshire terrier,11.0,M,False,Brooklyn,11225
9492,2021-05-09,shih tzu,11.0,M,False,Queens,11423
9493,2021-05-09,shih tzu,9.0,F,False,Brooklyn,11238
9494,2021-05-09,pit bull,1.0,M,False,Queens,11433
9495,2021-05-09,west high white terrier,3.0,M,True,Queens,11104
9496,2021-05-09,terrier mix,4.0,M,True,Queens,11105
9497,2021-05-09,pit bull,1.0,M,False,Queens,11692
9498,2021-05-10,pit bull,1.0,M,False,Queens,11433
9499,2021-05-10,pit bull,5.0,M,False,Manhattan,10025
9500,2021-05-10,"dachshund, long haired",3.0,M,False,Manhattan,10035
9501,2021-05-10,large mix breed,2.0,M,False,Bronx,10472
9502,2021-05-11,zuchon,7.0,M,True,Queens,11421
9503,2021-05-11,pit bull,15.0,F,False,Manhattan,10029
9504,2021-05-11,american pit bull mix / pit bull mix,5.0,M,True,Bronx,10452
9505,2021-05-12,bull dog,19.0,M,False,Queens,11434
9506,2021-05-12,bully pit bull x,1.0,M,False,Brooklyn,11249
9507,2021-05-12,unknown,3.0,M,False,Manhattan,
9508,2021-05-13,unknown,4.0,F,True,Manhattan,
9509,2021-05-13,unknown,2.0,F,True,Manhattan,10010
9510,2021-05-14,australian sheperd mix,5.0,F,True,Manhattan,10011
9511,2021-05-14,american bully / pit bull,3.0,M,False,Queens,11368
9512,2021-05-14,shiba inu,8.0,M,True,Manhattan,
9513,2021-05-14,golden retriever,1.0,M,True,Manhattan,
9514,2021-05-15,corgi,13.0,U,False,Manhattan,
9515,2021-05-15,belgian malinois,1.0,F,True,Brooklyn,11249
9516,2021-05-15,unknown,3.0,M,False,Manhattan,
9517,2021-05-15,bichon frise,6.0,M,True,Queens,11365
9518,2021-05-15,corgi / australian shepherd mix,4.0,M,True,Queens,11421
9519,2021-05-15,smooth coat collie x,6.0,M,True,Brooklyn,11225
9520,2021-05-16,shar-pei / beagle mix,1.0,M,True,Queens,11421
9521,2021-05-16,"bull dog, french",2.0,M,False,Queens,
9522,2021-05-16,unknown,0.0,U,False,Queens,11435
9523,2021-05-16,pit bull,8.0,F,True,Manhattan,
9524,2021-05-16,unknown,5.0,M,False,Manhattan,10009
9525,2021-05-16,"bull dog, french",11.0,M,True,Staten Island,10309
9526,2021-05-18,terrier,1.0,F,True,Brooklyn,11225
9527,2021-05-18,pit bull,2.0,F,False,Queens,11412
9528,2021-05-18,terrier mix,3.0,M,True,Manhattan,10009
9529,2021-05-18,unknown,11.0,F,True,Manhattan,10022
9530,2021-05-18,australian shepherd,3.0,M,False,Queens,11374
9531,2021-05-18,pitbull mix,2.0,M,False,Manhattan,10128
9532,2021-05-18,american pit bull mix / pit bull mix,4.0,M,False,Queens,11364
9533,2021-05-19,shih tzu / maltese mix,3.0,M,True,Queens,11434
9534,2021-05-19,australian shepherd,1.0,F,True,Queens,11366
9535,2021-05-19,"dachshund, long haired",1.0,M,True,Brooklyn,11229
9536,2021-05-20,pit bull,8.0,F,False,Brooklyn,11236
9537,2021-05-20,rottweiler,2.0,F,False,Queens,11434
9538,2021-05-20,nova scotia duck tolling retriever,3.0,M,False,Brooklyn,11213
9539,2021-05-20,large mixed breed,7.0,M,False,Bronx,10452
9540,2021-05-20,shih tzu,3.0,F,False,Bronx,10466
9541,2021-05-20,maltese mix,9.0,M,False,Manhattan,
9542,2021-05-21,pit bull,1.0,F,True,Manhattan,10032
9543,2021-05-21,rottweiler,3.0,M,False,Brooklyn,11222
9544,2021-05-21,spaniel x,11.0,F,True,Brooklyn,11215
9545,2021-05-21,pit bull,4.0,M,True,Manhattan,
9546,2021-05-22,large mixed breed,1.0,M,False,Staten Island,10303
9547,2021-05-23,maltese,12.0,F,True,Staten Island,10304
9548,2021-05-23,pekingese mix,12.0,M,True,Queens,11368
9549,2021-05-23,unknown,3.0,M,False,Manhattan,10128
9550,2021-05-23,yorkshire terrier,5.0,F,False,Manhattan,10065
9551,2021-05-23,westie terrier,7.0,M,True,Brooklyn,11224
9552,2021-05-24,coonhound mix,1.0,M,True,Queens,11377
9553,2021-05-24,shih tzu,6.0,F,False,Brooklyn,11211
9554,2021-05-25,pit bull,5.0,M,False,Queens,11369
9555,2021-05-25,brittany pit bull x,2.0,M,True,Brooklyn,11233
9556,2021-05-25,german shepherd,7.0,M,False,Queens,11365
9557,2021-05-26,german shepherd,7.0,F,True,Brooklyn,11234
9558,2021-05-26,dachshund,3.0,F,True,Manhattan,10128
9559,2021-05-27,saluki,0.0,M,False,Queens,11430
9560,2021-05-27,chow chow,9.0,M,True,Brooklyn,11249
9561,2021-05-27,unknown,1.0,F,True,Manhattan,
9562,2021-05-28,yorkshire terrier,9.0,M,False,Bronx,10462
9563,2021-05-28,jindo x,1.0,M,True,Brooklyn,11211
9564,2021-05-28,mixed breed,3.0,M,False,Brooklyn,11203
9565,2021-05-28,mixed breed,4.0,M,False,Brooklyn,11203
9566,2021-05-29,pekingese,3.0,M,False,Bronx,10460
9567,2021-05-29,jack russ,4.0,M,False,Queens,11365
9568,2021-05-31,petit basset griffon vendeen,13.0,M,True,Manhattan,
9569,2021-05-31,pit bull,15.0,F,True,Bronx,10470
9570,2021-05-31,labradoodle,5.0,M,True,Queens,
9571,2021-06-02,pomeranian,9.0,M,False,Brooklyn,11205
9572,2021-06-02,shih tzu,1.0,M,True,Queens,
9573,2021-06-03,beagle mix,1.0,M,True,Manhattan,10003
9574,2021-06-03,pit bull,8.0,M,False,Brooklyn,11203
9575,2021-06-03,boston terrier,4.0,M,True,Queens,
9576,2021-06-03,shih tzu,5.0,M,True,Queens,11432
9577,2021-06-03,shih tzu,5.0,M,False,Brooklyn,11222
9578,2021-06-04,unknown,1.0,M,False,Manhattan,10128
9579,2021-06-04,mixed breed,3.0,M,False,Brooklyn,11219
9580,2021-06-04,pitbull mix,6.0,M,True,Manhattan,10034
9581,2021-06-04,american pit bull mix / pit bull mix,5.0,F,True,Queens,11103
9582,2021-06-05,pit bull,4.0,M,False,Brooklyn,11229
9583,2021-06-06,mixed,8.0,M,True,Brooklyn,11215
9584,2021-06-06,unknown,5.0,M,True,Manhattan,10128
9585,2021-06-06,cane corso,5.0,M,True,Queens,11426
9586,2021-06-06,mixed/other,12.0,M,False,Bronx,10473
9587,2021-06-06,border collie mix,4.0,F,True,Brooklyn,11238
9588,2021-06-07,mixed,1.0,M,False,Brooklyn,11235
9589,2021-06-07,pit bull,7.0,M,False,Queens,11365
9590,2021-06-09,soft coated wheaten terrier,0.0,F,False,Brooklyn,11217
9591,2021-06-09,puggle,6.0,M,True,Brooklyn,11220
9592,2021-06-09,mixed,4.0,F,True,Queens,11104
9593,2021-06-09,german shepherd,3.0,M,True,Manhattan,
9594,2021-06-10,pit bull,5.0,F,False,Queens,11416
9595,2021-06-10,dachshund smooth coat,3.0,M,True,Queens,11370
9596,2021-06-10,unknown,3.0,M,False,Manhattan,10029
9597,2021-06-10,terrier mix,5.0,F,True,Manhattan,10281
9598,2021-06-10,mixed/other,2.0,F,False,Bronx,10472
9599,2021-06-11,"coonhound, treeing walker",3.0,M,True,Manhattan,10014
9600,2021-06-11,poodle / yorkie mix,7.0,F,False,Queens,11434
9601,2021-06-11,unknown,3.0,M,False,Brooklyn,11220
9602,2021-06-12,shihtzu-poodle mix,6.0,M,False,Manhattan,10040
9603,2021-06-12,mixed terrier,9.0,M,True,Staten Island,10306
9604,2021-06-12,large mixed breed,2.0,U,False,Staten Island,10310
9605,2021-06-14,labrador / pit bull,3.0,M,False,Queens,
9606,2021-06-15,"collie, border",1.0,M,True,Queens,
9607,2021-06-15,pit bull,3.0,M,False,Queens,
9608,2021-06-15,pit bull,5.0,M,True,Queens,
9609,2021-06-15,lhasa apso,9.0,F,True,Queens,
9610,2021-06-16,american bully,2.0,M,False,Queens,11427
9611,2021-06-16,australian shepherd,0.0,M,False,Queens,11101
9612,2021-06-16,chihuahua,9.0,M,True,Queens,11104
9613,2021-06-17,pitbull x/bull dog,1.0,M,False,Bronx,10459
9614,2021-06-17,german shepherd,2.0,M,True,Brooklyn,
9615,2021-06-17,mixed,1.0,M,True,Brooklyn,11214
9616,2021-06-17,shiba inu,1.0,M,True,Brooklyn,11249
9617,2021-06-17,mixed,1.0,M,False,Queens,11372
9618,2021-06-18,unknown,7.0,F,False,Brooklyn,
9619,2021-06-18,chihuahua,2.0,M,False,Brooklyn,11220
9620,2021-06-18,jack russell mix,1.0,M,True,Queens,11368
9621,2021-06-19,mixed/other,6.0,F,False,Bronx,10462
9622,2021-06-19,labrador mix,1.0,M,True,Manhattan,
9623,2021-06-19,unknown,6.0,F,True,Manhattan,
9624,2021-06-19,german shepherd,6.0,F,True,Queens,11413
9625,2021-06-19,german shepherd,1.0,F,False,Queens,11355
9626,2021-06-19,golden retriever,1.0,M,True,Queens,11358
9627,2021-06-20,pit bull,2.0,M,False,Queens,11354
9628,2021-06-20,"poodle, standard",13.0,M,False,Queens,11103
9629,2021-06-20,unknown,8.0,M,False,Manhattan,10033
9630,2021-06-20,labrador retriever crossbreed,1.0,F,True,Brooklyn,
9631,2021-06-21,yorkshire terrier,4.0,M,True,Brooklyn,
9632,2021-06-21,terrier mix,11.0,F,True,Queens,11101
9633,2021-06-21,shiba inu,6.0,M,True,Queens,11361
9634,2021-06-21,bull dog,3.0,M,True,Queens,11426
9635,2021-06-23,mixed,7.0,F,True,Queens,11694
9636,2021-06-23,shih tzu / pug mix,6.0,M,True,Queens,11419
9637,2021-06-24,"cocker spaniel, american",15.0,F,True,Brooklyn,11235
9638,2021-06-24,poodle mix,1.0,M,True,Queens,11430
9639,2021-06-25,english cocker spaniel,3.0,F,False,Bronx,
9640,2021-06-25,pit bull,6.0,M,True,Brooklyn,11213
9641,2021-06-25,shiba inu,6.0,M,True,Queens,11428
9642,2021-06-25,german shepher mix,4.0,F,True,Manhattan,10022
9643,2021-06-26,bull dog,3.0,M,True,Queens,11426
9644,2021-06-26,pit bull,4.0,M,False,Queens,11435
9645,2021-06-26,morkie,3.0,F,False,Brooklyn,11210
9646,2021-06-27,husky,1.0,M,False,Manhattan,10031
9647,2021-06-27,rottweiler,11.0,M,True,Queens,11433
9648,2021-06-27,rottweiler / shepherd mix,7.0,M,True,Queens,11413
9649,2021-06-27,beagle,1.0,M,False,Queens,11372
9650,2021-06-28,yorkshire terrier crossbreed,0.0,F,False,Bronx,10468
9651,2021-06-28,american bully,1.0,F,True,Brooklyn,11233
9652,2021-06-28,rotweiler mix,7.0,M,True,Staten Island,10312
9653,2021-06-28,unknown,1.0,M,False,Manhattan,10029
9654,2021-06-29,american coonhound,1.0,M,True,Queens,11420
9655,2021-06-29,yorkshire terrier crossbreed,9.0,M,True,Queens,11106
9656,2021-06-29,mixed,14.0,M,False,Queens,11417
9657,2021-06-29,maltese,1.0,M,False,Brooklyn,11219
9658,2021-06-29,mixed,0.0,M,False,Brooklyn,11234
9659,2021-06-30,mixed,1.0,F,False,Brooklyn,
9660,2021-06-30,corgi,1.0,M,False,Queens,11103
9661,2021-06-30,pit bull,3.0,F,False,Queens,11102
9662,2021-07-02,shih tzu x,7.0,M,True,Brooklyn,11207
9663,2021-07-02,rhodesian ridgeback,6.0,F,True,Manhattan,10065
9664,2021-07-02,cane corso,4.0,M,False,Brooklyn,11206
9665,2021-07-02,unknown,2.0,M,False,Manhattan,
9666,2021-07-04,mixed,6.0,M,False,Brooklyn,11211
9667,2021-07-04,pit bull,6.0,F,False,Queens,11423
9668,2021-07-04,poodle/schnauzer,15.0,M,True,Manhattan,
9669,2021-07-04,pit bull,15.0,U,True,Manhattan,10025
9670,2021-07-05,labrador retriever crossbreed,1.0,M,True,Brooklyn,11219
9671,2021-07-06,minature poodle x,2.0,M,True,Brooklyn,11249
9672,2021-07-06,shepherd mix,0.0,F,True,Brooklyn,11219
9673,2021-07-06,pit bull,2.0,M,False,Manhattan,10025
9674,2021-07-06,unknown,2.0,M,False,Manhattan,10025
9675,2021-07-07,large mixed breed,4.0,F,False,Bronx,10453
9676,2021-07-07,vizsla,1.0,U,True,Staten Island,
9677,2021-07-07,australian shepherd,1.0,F,False,Queens,11433
9678,2021-07-08,chihuahua crossbreed,0.0,M,False,Queens,11379
9679,2021-07-08,pit bull,3.0,F,False,Bronx,10467
9680,2021-07-09,pit bull,11.0,M,True,Brooklyn,11220
9681,2021-07-09,chihuahua,12.0,M,True,Queens,11372
9682,2021-07-09,mixed breed,1.0,M,False,Brooklyn,11234
9683,2021-07-09,unknown,3.0,F,False,Bronx,10467
9684,2021-07-10,"welsh corgi, pembroke",1.0,F,True,Queens,11420
9685,2021-07-10,pomeranian / chihuahua mix,4.0,M,True,Queens,11373
9686,2021-07-11,chow chow,1.0,F,False,Manhattan,10022
9687,2021-07-11,pit bull,0.0,F,False,Brooklyn,11236
9688,2021-07-11,jack russ,13.0,M,True,Queens,11354
9689,2021-07-11,maltese,7.0,M,True,Queens,11368
9690,2021-07-11,siberian husky mix,2.0,M,True,Queens,11361
9691,2021-07-11,german shepherd,5.0,M,False,Bronx,10457
9692,2021-07-11,yorkie/maltese mix,4.0,M,False,Bronx,10462
9693,2021-07-11,mixed,1.0,M,False,Queens,11372
9694,2021-07-13,yorkshire terrier,9.0,F,True,Queens,11421
9695,2021-07-13,german shepherd,1.0,M,False,Queens,11692
9696,2021-07-13,poodle mix,8.0,M,True,Queens,11419
9697,2021-07-14,mixed,2.0,U,False,Bronx,10457
9698,2021-07-14,american eskimo,4.0,M,True,Manhattan,
9699,2021-07-14,"bull dog, french",7.0,F,True,Manhattan,10065
9700,2021-07-15,golden retriever,0.0,M,True,Queens,11358
9701,2021-07-16,doberman pinscher,0.0,F,False,Staten Island,10314
9702,2021-07-16,mixed,2.0,U,False,Bronx,10457
9703,2021-07-16,unknown,6.0,F,False,Manhattan,10029
9704,2021-07-16,american pit bull mix / pit bull mix,7.0,F,True,Brooklyn,11234
9705,2021-07-17,goldendoodle,2.0,F,True,Queens,11362
9706,2021-07-17,siberian husky,12.0,M,False,Queens,11434
9707,2021-07-17,chihuahua mix,2.0,F,True,Manhattan,10019
9708,2021-07-17,golden doodle,1.0,M,False,Manhattan,10016
9709,2021-07-18,large mixed breed,3.0,F,False,Bronx,10455
9710,2021-07-18,pit bull,4.0,F,True,Staten Island,10312
9711,2021-07-19,labrador / pit bull mix,3.0,F,False,Queens,11691
9712,2021-07-20,shih tzu,1.0,M,False,Brooklyn,11220
9713,2021-07-20,american bully,3.0,M,False,Queens,11354
9714,2021-07-21,american bulldog,4.0,M,False,Manhattan,
9715,2021-07-21,pit bull,0.0,M,False,Brooklyn,11224
9716,2021-07-22,australian cattle dog x,2.0,M,True,Brooklyn,11237
9717,2021-07-22,maltese,2.0,M,False,Queens,11434
9718,2021-07-22,pit bull,3.0,M,False,Manhattan,10012
9719,2021-07-22,pit bull,3.0,F,False,Queens,11434
9720,2021-07-22,medium mixed breed,2.0,M,False,Staten Island,10309
9721,2021-07-22,mixed,11.0,F,False,Brooklyn,11208
9722,2021-07-23,,1.0,F,False,Bronx,
9723,2021-07-23,chihuahua mix,9.0,M,True,Manhattan,10016
9724,2021-07-23,pit bull,2.0,M,False,Staten Island,10301
9725,2021-07-23,chihuahua,2.0,F,True,Brooklyn,
9726,2021-07-23,llewelin setter,7.0,M,False,Brooklyn,11249
9727,2021-07-24,yorkshire terrier crossbreed,9.0,F,False,Brooklyn,11234
9728,2021-07-24,golden retriever,5.0,F,False,Queens,11373
9729,2021-07-24,pit bull,1.0,M,False,Queens,11692
9730,2021-07-24,mixed,2.0,F,False,Brooklyn,11208
9731,2021-07-24,bully pit bull x,2.0,M,False,Bronx,10463
9732,2021-07-24,rottweiler,1.0,M,True,Manhattan,
9733,2021-07-25,mixed breed,8.0,M,False,Brooklyn,11208
9734,2021-07-25,american pit bull mix / pit bull mix,9.0,M,True,Brooklyn,11215
9735,2021-07-25,"poodle, miniature",8.0,M,True,Manhattan,
9736,2021-07-26,american pit bull terrier/pit bull,0.0,F,False,Queens,11435
