,incident_date,breed,age,gender,spay_neuter_status
10114,2021-11-29,mastiff,1.0,F,False
10115,2021-11-29,chihuahua crossbreed,2.0,M,True
10116,2021-11-29,american pit bull mix / pit bull mix,2.0,M,True
10117,2021-11-29,pit bull,3.0,F,True
10118,2021-11-29,bull terrier,4.0,F,True
10119,2021-12-01,mixed,3.0,M,False
10120,2021-12-01,pit bull,6.0,M,False
10121,2021-12-02,pit bull,6.0,M,False
10122,2021-12-02,pit bull,6.0,M,False
10123,2021-12-03,weimaraner,1.0,M,False
10124,2021-12-03,shih tzu mix,11.0,M,True
10125,2021-12-03,mixed breed,1.0,M,False
10126,2021-12-04,maltese / poodle,12.0,F,False
10127,2021-12-05,"poodle, miniature",2.0,M,False
10128,2021-12-05,mixed,3.0,F,False
10129,2021-12-05,bernese mountain,5.0,M,False
10130,2021-12-05,mixed,5.0,F,False
10131,2021-12-05,maltese,12.0,F,False
10132,2021-12-06,belgian malinois,1.0,M,False
10133,2021-12-07,pit bull,5.0,M,True
10134,2021-12-07,yorkie/terrier mix,2.0,M,True
10135,2021-12-07,american pit bull mix / pit bull mix,3.0,M,True
10136,2021-12-08,bull mastiff mix,3.0,M,False
10137,2021-12-08,mixed,2.0,M,False
10138,2021-12-08,poodle mix,6.0,F,True
10139,2021-12-08,pit bull,7.0,M,True
10140,2021-12-08,pit bull,7.0,M,True
10141,2021-12-09,shih tzu / maltese,4.0,M,False
10142,2021-12-09,yorkshire terrier,5.0,M,False
10143,2021-12-09,german pinscher,11.0,M,False
10144,2021-12-10,pit bull,3.0,M,False
10145,2021-12-10,jack russell mix,11.0,F,True
10146,2021-12-11,"shar-pei, chinese",0.0,M,False
10147,2021-12-11,whippet,7.0,M,True
10148,2021-12-11,american pit bull mix / pit bull mix,1.0,M,True
10149,2021-12-11,mixed,5.0,M,True
10150,2021-12-11,rottweiler,4.0,F,False
10151,2021-12-12,unknown,2.0,M,False
10152,2021-12-12,labrador retriever crossbreed,4.0,F,True
10153,2021-12-12,chihuahua,1.0,M,False
10154,2021-12-12,golden doodle,2.0,F,True
10155,2021-12-12,german shepherd,1.0,M,False
10156,2021-12-13,mixed,4.0,M,False
10157,2021-12-13,german shepherd,2.0,M,False
10158,2021-12-13,unknown,7.0,M,True
10159,2021-12-14,maltese mix,5.0,M,True
10160,2021-12-14,american bully,1.0,M,False
10161,2021-12-14,cocker spaniel / beagle,3.0,F,False
10162,2021-12-15,mixed,2.0,M,False
10163,2021-12-15,"poodle, standard",0.0,M,True
10164,2021-12-15,chihuahua mix,8.0,M,True
10165,2021-12-15,unknown,2.0,M,False
10166,2021-12-16,soft wheaton terrier,2.0,M,False
10167,2021-12-16,german shepherd,2.0,M,False
10168,2021-12-17,siberian husky,2.0,M,False
10169,2021-12-17,unknown,1.0,M,True
10170,2021-12-17,unknown,4.0,M,False
10171,2021-12-17,shih tzu,8.0,M,True
10172,2021-12-18,mixed,7.0,F,False
10173,2021-12-18,medium mixed breed,2.0,M,False
10174,2021-12-19,labrador,7.0,F,True
10175,2021-12-19,pit bull / chihuahua mix,1.0,M,True
10176,2021-12-19,bully,2.0,M,False
10177,2021-12-20,bulldog,3.0,F,False
10178,2021-12-20,shiba inu,4.0,M,False
10179,2021-12-20,shiba inu,3.0,M,True
10180,2021-12-20,chihuahua crossbreed,7.0,F,True
10181,2021-12-20,small mixed breed,13.0,M,False
10182,2021-12-21,unknown,5.0,M,False
10183,2021-12-22,unknown,9.0,M,False
10184,2021-12-23,"poodle, standard",2.0,M,True
10185,2021-12-23,medium mixed breed,2.0,M,False
10186,2021-12-23,unknown,3.0,M,True
10187,2021-12-24,mixed breed dog,8.0,M,False
10188,2021-12-25,bull dog,5.0,M,False
10189,2021-12-25,poodle mix,5.0,F,False
10190,2021-12-27,chihuahua,5.0,M,False
10191,2021-12-27,pit bull,0.0,F,True
10192,2021-12-27,german shepherd,2.0,F,True
10193,2021-12-28,unknown,4.0,M,True
10194,2021-12-28,golden retriever mix,9.0,F,True
10195,2021-12-30,dachshund smooth coat,7.0,M,True
10196,2022-01-01,terrier mix,7.0,M,True
10197,2022-01-01,chow chow,1.0,M,False
10198,2022-01-02,"poodle, miniature",6.0,F,False
10199,2022-01-03,terrier,1.0,M,True
10200,2022-01-04,labrador / boxer mix,12.0,F,True
10201,2022-01-05,mixed breed,1.0,M,False
10202,2022-01-05,cock-a-poo,1.0,M,False
10203,2022-01-05,mixed,1.0,F,False
10204,2022-01-05,maltese,4.0,M,True
10205,2022-01-06,doberman x,2.0,M,False
10206,2022-01-06,unknown,1.0,M,False
10207,2022-01-07,shih tzu,1.0,M,False
10208,2022-01-07,wheaton terrier,4.0,F,True
10209,2022-01-07,maltese / poodle mix,3.0,M,True
10210,2022-01-08,bichon frise,7.0,M,False
10211,2022-01-09,minature pincher,5.0,F,False
10212,2022-01-09,mixed,9.0,F,False
10213,2022-01-09,schnauzer x,8.0,M,True
10214,2022-01-10,pit bull,4.0,M,True
10215,2022-01-12,unknown,3.0,M,False
10216,2022-01-12,unknown,3.0,M,False
10217,2022-01-12,chihuahua,6.0,M,False
10218,2022-01-13,akita,1.0,F,True
10219,2022-01-13,austrailian sheepdog,2.0,M,True
10220,2022-01-13,lab/ pit bull mix,4.0,M,True
10221,2022-01-13,unknown,6.0,M,False
10222,2022-01-14,siberian husky,3.0,M,False
10223,2022-01-14,large mixed breed,3.0,M,False
10224,2022-01-14,large mixed breed,3.0,M,False
10225,2022-01-14,shih tzu / maltese mix,4.0,F,False
10226,2022-01-14,chihuahua,6.0,M,False
10227,2022-01-15,mixed,2.0,M,False
10228,2022-01-15,"bull dog, english",12.0,U,False
10229,2022-01-16,large mixed breed,1.0,M,False
10230,2022-01-17,pit bull / siberian husky mix,1.0,M,False
10231,2022-01-18,shih tzu / yorkie mix,2.0,M,False
10232,2022-01-19,german shepherd,3.0,M,True
10233,2022-01-19,unknown,3.0,M,True
10234,2022-01-19,akita,1.0,F,False
10235,2022-01-20,"bull dog, french",0.0,M,False
10236,2022-01-21,"bull dog, english",1.0,F,True
10237,2022-01-22,unknown,4.0,M,False
10238,2022-01-22,"poodle, standard",1.0,F,False
10239,2022-01-22,pekingese,7.0,M,False
10240,2022-01-22,pit bull,1.0,M,False
10241,2022-01-22,hound mix,1.0,M,True
10242,2022-01-23,siberian husky,4.0,F,False
10243,2022-01-23,maltese mix,3.0,F,True
10244,2022-01-23,medium mixed breed,4.0,F,False
10245,2022-01-24,mixed,3.0,M,False
10246,2022-01-24,unknown,7.0,M,True
10247,2022-01-24,large mixed breed,0.0,M,False
10248,2022-01-26,mixed,1.0,M,False
10249,2022-01-26,american pit bull terrier/pit bull,2.0,M,True
10250,2022-01-26,poodle mix,5.0,M,False
10251,2022-01-27,husky x,2.0,F,False
10252,2022-01-27,pit bull,3.0,M,False
10253,2022-01-27,beagle,7.0,M,False
10254,2022-01-27,terrier mix,3.0,M,True
10255,2022-01-28,pit bull,1.0,M,False
10256,2022-01-28,"poodle, toy",6.0,F,True
10257,2022-01-28,american pit bull mix / pit bull mix,6.0,M,True
10258,2022-01-28,shih tzu / bichon frise,2.0,M,False
10259,2022-01-28,belgian malinois,1.0,M,True
10260,2022-01-29,rottweiler,1.0,M,False
10261,2022-01-29,pit bull,2.0,F,False
10262,2022-01-29,unknown,2.0,U,False
10263,2022-01-30,mixed,1.0,F,True
10264,2022-01-30,chihuahua,9.0,M,False
10265,2022-01-30,pit bull,7.0,M,True
10266,2022-01-30,unknown,1.0,M,False
10267,2022-01-30,shih tzu/tibetan terrier mix,6.0,F,True
10268,2022-01-31,"bull dog, english",1.0,M,True
10269,2022-02-01,rottweiler,4.0,M,False
10270,2022-02-01,maltese,6.0,M,True
10271,2022-02-01,staffordshire bull terrier,11.0,M,True
10272,2022-02-01,american pit bull mix / pit bull mix,5.0,F,False
10273,2022-02-01,american pit bull mix / pit bull mix,3.0,M,True
10274,2022-02-01,"welsh corgi, pembroke",2.0,M,True
10275,2022-02-02,alaskan malamute,4.0,F,False
10276,2022-02-02,terrier mix,2.0,M,True
10277,2022-02-02,chihuahua pug mix,0.0,M,False
10278,2022-02-02,mixed,0.0,M,False
10279,2022-02-02,beagle,1.0,M,False
10280,2022-02-03,unknown,6.0,M,False
10281,2022-02-03,mastiff,6.0,M,False
10282,2022-02-03,unknown,12.0,M,False
10283,2022-02-03,mastiff,6.0,M,False
10284,2022-02-03,shih tzu / yorkie mix,13.0,F,True
10285,2022-02-03,mixed,1.0,M,False
10286,2022-02-04,miniature australian sheperd,2.0,M,True
10287,2022-02-04,german shepherd,1.0,M,False
10288,2022-02-04,pit bull,2.0,M,False
10289,2022-02-04,terrier,1.0,F,False
10290,2022-02-04,american pit bull mix / pit bull mix,2.0,M,True
10291,2022-02-04,labrador retriever crossbreed,2.0,M,True
10292,2022-02-04,mixed,6.0,M,False
10293,2022-02-04,labrador retriever,5.0,M,True
10294,2022-02-04,shih tzu / bichon mix,2.0,M,True
10295,2022-02-05,shih poo,3.0,M,False
10296,2022-02-05,pit bull,3.0,F,False
10297,2022-02-05,golden retriever,6.0,M,True
10298,2022-02-05,cock-a-poo,7.0,M,True
10299,2022-02-05,yorkshire terrier,1.0,M,False
10300,2022-02-06,"collie, border mix",1.0,M,True
10301,2022-02-06,shiba inu,3.0,M,False
10302,2022-02-06,boston terrier,2.0,M,True
10303,2022-02-06,chihuahua,1.0,M,True
10304,2022-02-07,pit bull,4.0,M,False
10305,2022-02-07,maltese,3.0,F,True
10306,2022-02-08,jack russell mix,2.0,M,True
10307,2022-02-08,mixed,6.0,F,True
10308,2022-02-08,unknown,2.0,M,False
10309,2022-02-08,american staffordshire terrier,3.0,M,False
10310,2022-02-09,"bull dog, french",1.0,M,True
10311,2022-02-09,unknown,4.0,F,True
10312,2022-02-09,yorkshire terrier,5.0,U,False
10313,2022-02-09,golden retriever,2.0,M,False
10314,2022-02-10,labrador mix,1.0,M,True
10315,2022-02-10,siberian husky,7.0,M,True
10316,2022-02-10,chihuahua,7.0,M,True
10317,2022-02-11,pit bull,6.0,M,True
10318,2022-02-11,unknown,5.0,M,True
10319,2022-02-11,unknown,8.0,M,False
10320,2022-02-11,dachshund smooth coat,5.0,M,True
10321,2022-02-11,labrador retriever crossbreed,3.0,F,True
10322,2022-02-12,unknown,8.0,M,False
10323,2022-02-12,wheaton terrier,1.0,M,True
10324,2022-02-12,american pit bull terrier/pit bull,2.0,M,True
10325,2022-02-12,mixed,3.0,M,False
10326,2022-02-13,pitbull mix,5.0,F,True
10327,2022-02-13,siberian husky mix,2.0,M,True
10328,2022-02-13,american pit bull terrier/pit bull,6.0,M,True
10329,2022-02-14,unknown,2.0,M,False
10330,2022-02-14,chihuahua,3.0,F,False
10331,2022-02-14,unknown,1.0,M,False
10332,2022-02-14,small mixed breed,11.0,M,False
10333,2022-02-14,jack russell / shih tzu mix,1.0,M,False
10334,2022-02-14,pit bull,1.0,M,True
10335,2022-02-14,siberian husky,12.0,M,False
10336,2022-02-15,german shepherd / boxer mix,0.0,M,False
10337,2022-02-15,pit bull,5.0,M,True
10338,2022-02-15,small mixed breed,11.0,M,False
10339,2022-02-16,"dachshund, wirehaired",7.0,F,True
10340,2022-02-16,labrador mix,3.0,F,True
10341,2022-02-16,american pit bull mix / pit bull mix,2.0,M,True
10342,2022-02-16,boxer,1.0,M,True
10343,2022-02-17,unknown,5.0,M,True
10344,2022-02-17,silky terrier,3.0,M,False
10345,2022-02-17,unknown,6.0,F,False
10346,2022-02-17,american bully,1.0,M,False
10347,2022-02-17,pit bull,1.0,M,True
10348,2022-02-17,american bully,1.0,M,False
10349,2022-02-18,american pit bull terrier/pit bull,5.0,M,False
10350,2022-02-18,german shepherd,4.0,M,True
10351,2022-02-18,american pit bull mix / pit bull mix,3.0,F,True
10352,2022-02-18,chihuahua,2.0,F,False
10353,2022-02-19,golden retriever,4.0,F,True
10354,2022-02-19,maltese mix,9.0,M,True
10355,2022-02-19,golden retriever,2.0,M,True
10356,2022-02-19,hound x,5.0,M,True
10357,2022-02-19,boxer,6.0,F,True
10358,2022-02-20,german shepherd crossbreed,3.0,M,True
10359,2022-02-20,mixed,4.0,M,True
10360,2022-02-20,pit bull,5.0,M,False
10361,2022-02-20,mixed,4.0,M,True
10362,2022-02-21,siberian husky,5.0,M,False
10363,2022-02-21,yorkshire terrier,2.0,M,True
10364,2022-02-22,rottweiler / labrador mix,2.0,M,True
10365,2022-02-22,fox terrier,13.0,M,True
10366,2022-02-22,large mixed breed,3.0,M,True
10367,2022-02-22,chihuahua,7.0,M,True
10368,2022-02-22,mixed,4.0,M,False
10369,2022-02-22,mixed,6.0,M,True
10370,2022-02-23,labrador retriever,6.0,M,True
10371,2022-02-23,pit bull,5.0,M,True
10372,2022-02-23,pit bull,8.0,F,True
10373,2022-02-23,large mixed breed,3.0,M,True
10374,2022-02-23,american pit bull mix / pit bull mix,0.0,M,False
10375,2022-02-24,mixed,1.0,M,True
10376,2022-02-24,"bull dog, french",0.0,M,False
10377,2022-02-24,dachshund smooth coat,2.0,M,True
10378,2022-02-25,yorkshire terrier,5.0,M,False
10379,2022-02-25,unknown,0.0,F,True
10380,2022-02-25,shih tzu,7.0,F,True
10381,2022-02-26,terrier,2.0,M,True
10382,2022-02-26,boxer / pit bull mix,1.0,M,False
10383,2022-02-27,pit bull,1.0,F,False
10384,2022-02-27,sheperd,0.0,M,False
10385,2022-02-27,chihuahua mix,13.0,M,True
10386,2022-02-28,maltese,3.0,M,False
10387,2022-03-01,presa canario,2.0,M,False
10388,2022-03-01,pomeranian,8.0,M,True
10389,2022-03-01,pit bull,7.0,M,True
10390,2022-03-02,australian cattle mix,5.0,M,True
10391,2022-03-02,cavalier king charles spaniel,14.0,M,True
10392,2022-03-02,mixed,2.0,M,False
10393,2022-03-02,small mixed breed,5.0,M,False
10394,2022-03-03,plott hound,6.0,M,True
10395,2022-03-03,morkie mix,3.0,F,True
10396,2022-03-04,yorkshire terrier,4.0,M,True
10397,2022-03-05,pug/shih tzu x,3.0,F,False
10398,2022-03-05,shih tzu,11.0,M,True
10399,2022-03-06,malti poo dog,0.0,F,False
10400,2022-03-06,pomeranian,1.0,F,False
10401,2022-03-06,mixed,12.0,F,True
10402,2022-03-07,mini dacshound,5.0,M,True
10403,2022-03-07,yorkshire terrier,9.0,M,True
10404,2022-03-07,american bully,6.0,M,True
10405,2022-03-07,pit bull,6.0,F,True
10406,2022-03-07,chihuahua,0.0,M,False
10407,2022-03-08,mixed,1.0,F,False
10408,2022-03-08,american pit bull mix / pit bull mix,3.0,M,False
10409,2022-03-09,"bull dog, french",6.0,M,True
10410,2022-03-10,pit bull,4.0,F,True
10411,2022-03-10,presa canario,2.0,M,False
10412,2022-03-10,lab mix,4.0,F,True
10413,2022-03-10,pit bull,1.0,M,False
10414,2022-03-11,unknown,2.0,F,True
10415,2022-03-11,mixed,6.0,M,False
10416,2022-03-11,austrailian shepard,1.0,M,True
10417,2022-03-12,american pit bull terrier/pit bull,2.0,F,False
10418,2022-03-12,"schnauzer, standard",0.0,M,True
10419,2022-03-12,unknown,2.0,M,False
10420,2022-03-12,chihuahua,2.0,F,False
10421,2022-03-12,"bull dog, french",5.0,M,True
10422,2022-03-13,mastiff,14.0,M,False
10423,2022-03-13,german shepherd,4.0,M,False
10424,2022-03-13,pit bull,2.0,M,False
10425,2022-03-13,pomeranian,6.0,M,True
10426,2022-03-13,lhasa apso mix,14.0,M,True
10427,2022-03-13,rottweiler,2.0,M,False
10428,2022-03-14,mixed,3.0,M,False
10429,2022-03-14,yorkshire terrier crossbreed,1.0,M,False
10430,2022-03-14,chihuahua,6.0,M,True
10431,2022-03-14,bull dog,3.0,F,False
10432,2022-03-15,labrador retriever,3.0,M,True
10433,2022-03-16,yorkshire terrier,6.0,F,True
10434,2022-03-16,unknown,1.0,M,False
10435,2022-03-17,unknown,1.0,M,True
10436,2022-03-17,small mixed breed,0.0,M,False
10437,2022-03-17,unknown,2.0,U,False
10438,2022-03-17,portuguese water dog,4.0,M,True
10439,2022-03-17,yorkshire terrier,8.0,M,True
10440,2022-03-18,unknown,1.0,F,False
10441,2022-03-18,german shepherd,1.0,M,False
10442,2022-03-18,chihuahua mix,13.0,M,True
10443,2022-03-18,pit bull,3.0,M,False
10444,2022-03-18,pit bull,7.0,F,False
10445,2022-03-18,american pit bull mix / pit bull mix,4.0,M,True
10446,2022-03-18,american pit bull mix / pit bull mix,2.0,F,True
10447,2022-03-19,large mixed breed,1.0,M,False
10448,2022-03-19,pit bull,2.0,M,False
10449,2022-03-20,labrador retriever,5.0,M,False
10450,2022-03-20,norwegian elkhound,11.0,M,True
10451,2022-03-20,pit bull,3.0,M,False
10452,2022-03-20,pit bull,2.0,M,True
10453,2022-03-21,mixed,1.0,M,False
10454,2022-03-21,hound mix,1.0,M,True
10455,2022-03-21,beagle mix,5.0,F,True
10456,2022-03-22,terrier mix,12.0,M,True
10457,2022-03-22,unknown,8.0,M,False
10458,2022-03-22,rottweiler,1.0,M,False
10459,2022-03-22,shih tzu,8.0,M,True
10460,2022-03-23,pit bull,8.0,M,True
10461,2022-03-23,lab/pointer,2.0,M,True
10462,2022-03-23,pit bull,12.0,M,True
10463,2022-03-23,beagle,5.0,M,True
10464,2022-03-24,alaskan malamute,1.0,M,False
10465,2022-03-24,mixed,2.0,M,False
10466,2022-03-25,mixed,0.0,F,False
10467,2022-03-25,unknown,2.0,F,True
10468,2022-03-25,"welsh corgi, pembroke",13.0,F,False
10469,2022-03-25,mixed,0.0,F,False
10470,2022-03-25,german shepherd,2.0,M,True
10471,2022-03-26,pit bull,3.0,M,True
10472,2022-03-26,medium mixed breed,3.0,M,False
10473,2022-03-26,australian shepherd,1.0,M,False
10474,2022-03-26,pit bull,3.0,F,False
10475,2022-03-26,shih tzu,5.0,M,False
10476,2022-03-27,pug/yorkie mix,5.0,M,False
10477,2022-03-27,pitbull/labrador mix,5.0,M,False
10478,2022-03-29,unknown,6.0,M,False
10479,2022-03-29,unknown,11.0,M,False
10480,2022-03-30,unknown,7.0,M,False
10481,2022-03-30,mixed,2.0,M,False
10482,2022-03-30,siberian husky,0.0,M,False
10483,2022-03-30,american pit bull mix / pit bull mix,0.0,F,False
10484,2022-03-31,american bully,2.0,M,True
10485,2022-03-31,"jindo dog,",9.0,M,True
10486,2022-03-31,belgian malinois,4.0,M,False
10487,2022-03-31,pit bull,1.0,M,False
10488,2022-03-31,pit bull,0.0,F,False
10489,2022-03-31,havanese,3.0,M,False
10490,2022-04-01,unknown,9.0,F,False
10491,2022-04-01,shih tzu,3.0,M,True
10492,2022-04-02,pomeranian,3.0,F,False
10493,2022-04-02,chihuahua crossbreed,6.0,M,True
10494,2022-04-02,labrador retriever crossbreed,7.0,M,True
10495,2022-04-03,lhasa apso mix,14.0,M,True
10496,2022-04-03,pit bull,12.0,M,False
10497,2022-04-03,shiba inu,2.0,M,True
10498,2022-04-03,german shepherd,8.0,M,False
10499,2022-04-03,lhasa apso mix,14.0,M,True
10500,2022-04-03,mixed,3.0,M,False
10501,2022-04-03,dogo argentino,1.0,M,False
10502,2022-04-04,yorkie mix w/chihuahua,8.0,F,False
10503,2022-04-04,spaniel x,0.0,M,True
10504,2022-04-04,pit bull,3.0,F,True
10505,2022-04-05,staffordshire,1.0,M,False
10506,2022-04-05,mixed,2.0,M,False
10507,2022-04-05,shih tzu / poodle mix,5.0,M,False
10508,2022-04-05,pit bull,6.0,M,False
10509,2022-04-05,american pit bull mix / pit bull mix,1.0,M,False
10510,2022-04-05,shih tzu,1.0,F,False
10511,2022-04-05,,6.0,M,True
10512,2022-04-05,chihuahua mix,11.0,M,False
10513,2022-04-05,mixed,14.0,M,False
10514,2022-04-06,labrador retriever,3.0,M,False
10515,2022-04-07,medium mixed breed,5.0,M,False
10516,2022-04-07,medium mixed breed,3.0,M,False
10517,2022-04-07,dachshund smooth coat,3.0,M,True
10518,2022-04-08,staffordshire / pit bull mix,7.0,F,False
10519,2022-04-08,unknown,6.0,M,False
10520,2022-04-09,pit bull,6.0,F,True
10521,2022-04-09,labrador retriever crossbreed,5.0,F,True
10522,2022-04-09,mixed,4.0,M,False
10523,2022-04-09,shih tzu,8.0,M,False
10524,2022-04-10,labrador retriever crossbreed,7.0,M,True
10525,2022-04-10,chihuahua,4.0,F,False
10526,2022-04-10,german shepherd,3.0,M,True
10527,2022-04-10,pit bull,5.0,F,False
10528,2022-04-10,beagle,2.0,M,False
10529,2022-04-11,large mixed breed,3.0,M,False
10530,2022-04-11,german sheperd mix,0.0,F,False
10531,2022-04-12,yorkshire terrier,0.0,M,False
10532,2022-04-12,coton de tulear mix,7.0,M,True
10533,2022-04-12,unknown,6.0,M,False
10534,2022-04-12,german shepherd,1.0,F,False
10535,2022-04-13,weimaraner / labrador mix,3.0,M,True
10536,2022-04-13,"bull dog, french",1.0,M,False
10537,2022-04-13,american pit bull terrier/pit bull,3.0,M,False
10538,2022-04-13,yorkshire terrier,4.0,M,True
10539,2022-04-13,chihuahua,7.0,M,True
10540,2022-04-14,border collie mix,3.0,M,True
10541,2022-04-14,"bull dog, english",4.0,M,False
10542,2022-04-14,"welsh corgi, pembroke",1.0,M,True
10543,2022-04-14,"bull dog, english",4.0,F,False
10544,2022-04-14,unknown,3.0,M,False
10545,2022-04-14,morkie,5.0,M,True
10546,2022-04-15,cavapoo,2.0,M,True
10547,2022-04-15,"cocker spaniel, american",7.0,M,True
10548,2022-04-15,french bull dog,6.0,M,True
10549,2022-04-15,french bull dog,5.0,F,True
10550,2022-04-15,terrier mix,1.0,M,True
10551,2022-04-15,medium mixed breed,1.0,U,False
10552,2022-04-15,large mixed breed,3.0,M,False
10553,2022-04-15,large mixed breed,3.0,M,False
10554,2022-04-16,labradoodle,5.0,M,True
10555,2022-04-16,red nose pitbull,3.0,M,True
10556,2022-04-16,large mixed breed,1.0,M,False
10557,2022-04-16,siberian husky,2.0,M,False
10558,2022-04-16,aussiedoodle mix,2.0,M,True
10559,2022-04-16,unknown,6.0,M,False
10560,2022-04-16,unknown,5.0,M,False
10561,2022-04-17,mixed,1.0,M,False
10562,2022-04-17,unknown,11.0,M,False
10563,2022-04-18,yorkie chihuahua mix,7.0,M,False
10564,2022-04-18,unknown,8.0,M,False
10565,2022-04-18,labrador retriever crossbreed,2.0,F,True
10566,2022-04-19,peekaboo,0.0,F,False
10567,2022-04-19,australian shepherd,1.0,F,False
10568,2022-04-19,cockapoo,1.0,M,False
10569,2022-04-19,unknown,2.0,M,False
10570,2022-04-19,corgi,1.0,M,False
10571,2022-04-20,shih tzu,4.0,M,True
10572,2022-04-20,pit bull,1.0,M,False
10573,2022-04-20,shih tzu / pekingese mix,9.0,M,True
10574,2022-04-20,unknown,2.0,M,False
10575,2022-04-21,pit bull,3.0,F,False
10576,2022-04-21,beagle,3.0,F,False
10577,2022-04-21,"poodle, toy",1.0,M,False
10578,2022-04-21,rottweiler,1.0,M,False
10579,2022-04-21,"bull dog, english",0.0,M,False
10580,2022-04-21,german shepherd crossbreed,1.0,F,True
10581,2022-04-22,hound mix,1.0,M,False
10582,2022-04-22,"bull dog, french",4.0,M,False
10583,2022-04-22,unknown,6.0,M,False
10584,2022-04-22,entlebucher mountain,1.0,M,True
10585,2022-04-22,mixed,8.0,M,False
10586,2022-04-22,"schnauzer, miniature",2.0,M,False
10587,2022-04-22,pit bull,3.0,M,False
10588,2022-04-22,unknown,2.0,M,False
10589,2022-04-22,unknown,2.0,M,False
10590,2022-04-22,american pit bull mix / pit bull mix,5.0,M,False
10591,2022-04-22,unknown,2.0,M,False
10592,2022-04-22,unknown,2.0,M,False
10593,2022-04-22,2 german shepherds,0.0,M,False
10594,2022-04-23,pit bull,3.0,M,False
10595,2022-04-23,maltese / shih tzu mix,4.0,M,True
10596,2022-04-23,beagle crossbreed,1.0,M,True
10597,2022-04-23,yorkie / poodle mix,8.0,F,True
10598,2022-04-23,pit bull,8.0,M,False
10599,2022-04-23,french bulldog mix,3.0,M,False
10600,2022-04-23,minature pincher,5.0,M,True
10601,2022-04-24,unknown,1.0,M,False
10602,2022-04-24,mixed,11.0,F,True
10603,2022-04-24,shiba inu,2.0,M,True
10604,2022-04-25,chihuahua / poodle mix,6.0,M,False
10605,2022-04-25,shiba inu,2.0,M,True
10606,2022-04-25,pit bull,0.0,M,False
10607,2022-04-25,poodle mix,15.0,M,True
10608,2022-04-25,australian shepherd mix,2.0,M,True
10609,2022-04-26,queensland blue healer,1.0,F,True
10610,2022-04-26,pitbull mix,8.0,M,False
10611,2022-04-26,german shepherd,3.0,F,True
10612,2022-04-26,terrier mix,1.0,M,True
10613,2022-04-26,unknown,5.0,M,False
10614,2022-04-27,"welsh corgi, pembroke",1.0,M,True
10615,2022-04-27,unknown,3.0,F,False
10616,2022-04-27,pitbull mix,4.0,M,False
10617,2022-04-27,pit bull,0.0,M,False
10618,2022-04-27,german shepherd,2.0,M,False
10619,2022-04-27,german shepherd,2.0,M,False
10620,2022-04-27,belgian malinois,1.0,M,False
10621,2022-04-27,unknown,3.0,M,False
10622,2022-04-27,doberman pinscher,1.0,M,False
10623,2022-04-28,rottweiler,2.0,M,True
10624,2022-04-28,american bully,1.0,M,False
10625,2022-04-28,german shepherd,0.0,U,False
10626,2022-04-28,hound,130.0,F,False
10627,2022-04-28,pitbull mix,90.0,M,False
10628,2022-04-29,chihuahua,6.0,F,True
10629,2022-04-29,cocker spaniel,14.0,M,True
10630,2022-04-30,unknown,3.0,F,False
10631,2022-04-30,miniature australian sheperd,3.0,F,False
10632,2022-04-30,mountain cur,1.0,M,True
10633,2022-04-30,australian cattle,7.0,M,False
10634,2022-04-30,labrador retriever crossbreed,9.0,M,True
10635,2022-04-30,mixed,3.0,F,False
10636,2022-04-30,mixed,3.0,F,False
10637,2022-04-30,mixed,3.0,F,False
10638,2022-04-30,shi tzu maltese mix,14.0,M,False
10639,2022-05-01,alaskan kleekai,2.0,M,True
10640,2022-05-01,chihuahua crossbreed,2.0,M,True
10641,2022-05-01,akita,2.0,M,False
10642,2022-05-01,shi tzu maltese mix,14.0,M,False
10643,2022-05-01,chow chow,11.0,M,False
10644,2022-05-02,yorkshire terrier,0.0,M,False
10645,2022-05-03,labrador retriever,150.0,M,False
10646,2022-05-03,australian shepherd,2.0,M,True
10647,2022-05-03,unknown,3.0,F,False
10648,2022-05-03,german shepherd mix,7.0,M,True
10649,2022-05-03,unknown,11.0,M,False
10650,2022-05-03,german shepherd mix,7.0,M,True
10651,2022-05-04,pit bull,8.0,F,False
10652,2022-05-04,unknown,0.0,M,False
10653,2022-05-04,,3.0,M,False
10654,2022-05-04,small terrier cross,3.0,M,False
10655,2022-05-05,terrier mix,9.0,M,False
10656,2022-05-05,"bull dog, english",4.0,M,False
10657,2022-05-05,"bull dog, english",4.0,F,False
10658,2022-05-05,german shepherd,0.0,U,False
10659,2022-05-05,australian shepherd,4.0,M,True
10660,2022-05-06,husky mix,3.0,F,True
10661,2022-05-06,hound / pit bull mix,1.0,M,True
10662,2022-05-06,yorkshire terrier,9.0,M,True
10663,2022-05-07,unknown,3.0,F,False
10664,2022-05-07,pit bull,7.0,M,True
10665,2022-05-07,mixed,8.0,M,False
10666,2022-05-07,american pit bull mix / pit bull mix,1.0,M,True
10667,2022-05-07,pit bull,3.0,M,True
10668,2022-05-07,unknown,4.0,M,False
10669,2022-05-07,mixed breed dog,14.0,F,True
10670,2022-05-07,large mixed breed,4.0,U,False
10671,2022-05-08,shih tzu,3.0,F,False
10672,2022-05-08,chihuahua crossbreed,9.0,F,False
10673,2022-05-09,unknown,8.0,F,False
10674,2022-05-09,labrador mix,8.0,F,True
10675,2022-05-09,labrador mix,8.0,U,False
10676,2022-05-09,mixed,0.0,F,False
10677,2022-05-10,pit bull,6.0,M,False
